GROUP,WASSER,HEMI
CGS-,0.018378124,RH
CGS-,0.015406409,RH
CGS-,0.00650555,RH
CGS-,0.011924133,RH
CGS-,0.016162442,RH
CGS-,0.008551454,RH
CGS-,0.011390704,RH
CGS-,0.02300334,RH
CGS-,0.015439657,RH
CGS-,0.01806272,RH
CGS-,0.026939673,RH
CGS-,0.014468908,RH
CGS-,0.014348947,RH
CGS-,0.006995679,RH
CGS-,0.008732808,RH
CGS-,0.009170855,RH
CGS-,0.020882811,RH
CGS-,0.024574624,RH
CGS-,0.023535548,RH
CGS-,0.027130518,RH
CGS-,0.022978425,RH
CGS-,0.010703946,RH
CGS-,0.012846022,RH
CGS-,0.017902153,RH
CGS-,0.018117802,RH
CGS-,0.025317635,RH
CGS-,0.024656594,RH
CGS-,0.017078236,RH
CGS-,0.008421799,RH
CGS-,0.012915479,RH
CGS-,0.01631587,RH
CGS-,0.014743155,RH
CGS-,0.012732211,RH
CGS-,0.014057336,RH
CGS-,0.018377751,RH
CGS-,0.009519064,RH
CGS-,0.009595376,RH
CGS-,0.02026407,RH
CGS-,0.027401919,RH
CGS-,0.012224824,RH
CGS-,0.008274484,RH
CGS-,0.023959171,RH
CGS-,0.019831002,RH
CGS-,0.013885272,RH
CGS-,0.025618074,RH
CGS-,0.027894288,RH
CGS-,0.026277006,RH
CGS-,0.017756887,RH
CGS-,0.03475114,RH
CGS-,0.029919842,RH
CGS-,0.017561805,RH
CGS-,0.018521847,RH
CGS-,0.024208715,RH
CGS-,0.025656883,RH
CGS-,0.019672358,RH
CGS-,0.014829086,RH
CGS-,0.029377623,RH
CGS-,0.046283811,RH
CGS-,0.028194552,RH
CGS-,0.01569871,RH
CGS-,0.026241958,RH
CGS-,0.003713498,RH
CGS-,0.017529706,RH
CGS-,0.03082169,RH
CGS-,0.028628264,RH
CGS-,0.010744577,RH
CGS-,0.021927746,RH
CGS-,0.017151944,RH
CGS-,0.020364927,RH
CGS-,0.023165088,RH
CGS-,0.009781486,RH
CGS-,0.028415356,RH
CGS-,0.030168848,RH
CGS-,0.036658138,RH
CGS-,0.015345268,RH
CGS-,0.021908294,RH
CGS-,0.010121016,RH
CGS-,0.01734302,RH
CGS-,0.021230277,RH
CGS-,0.007660957,RH
CGS-,0.037516654,RH
CGS-,0.034948152,RH
CGS-,0.040352371,RH
CGS-,0.035421994,RH
CGS-,0.022292024,RH
CGS-,0.025895942,RH
CGS-,0.03062496,RH
CGS-,0.02758589,RH
CGS-,0.038539488,RH
CGS-,0.036658138,RH
CGS-,0.023328993,RH
CGS-,0.014955116,RH
CGS-,0.024793522,RH
CGS-,0.029124094,RH
CGS-,0.027965007,RH
CGS-,0.025773035,RH
CGS-,0.025992336,RH
CGS-,0.031599604,RH
CGS-,0.008139976,RH
CGS-,0.020867756,RH
CGS-,0.031426392,RH
CGS-,0.040623769,RH
CGS-,0.023746673,RH
CGS-,0.014599317,RH
CGS-,0.010177985,RH
CGS-,0.024432682,RH
CGS-,0.015108783,RH
CGS-,0.029226428,RH
CGS-,0.007033571,RH
CGS-,0.013199664,RH
CGS-,0.021639697,RH
CGS-,0.013402754,RH
CGS-,0.011632845,RH
CGS-,0.009181784,RH
CGS-,0.020267833,RH
CGS-,0.026478406,RH
CGS-,0.02122961,RH
CGS-,0.021514904,RH
CGS-,0.01607644,RH
CGS-,0.040893711,RH
CGS-,0.020512858,RH
CGS-,0.016578453,RH
CGS-,0.021971527,RH
CGS-,0.022031622,RH
CGS-,0.017071964,RH
CGS-,0.01877518,RH
CGS-,0.019308545,RH
CGS-,0.016632292,RH
CGS-,0.018384149,RH
CGS-,0.014746172,RH
CGS-,0.011553032,RH
CGS-,0.016019616,RH
CGS-,0.031774033,RH
CGS-,0.020775316,RH
CGS-,0.015136244,RH
CGS-,0.033304449,RH
CGS-,0.02192715,RH
CGS-,0.023445876,RH
CGS-,0.019532828,RH
CGS-,0.018845778,RH
CGS-,0.015875895,RH
CGS-,0.029653504,RH
CGS-,0.02607017,RH
CGS-,0.029231863,RH
CGS-,0.030318389,RH
CGS-,0.027892828,RH
CGS-,0.010186018,RH
CGS-,0.015330834,RH
CGS-,0.026496414,RH
CGS-,0.028052071,RH
CGS-,0.028749084,RH
CGS-,0.015974488,RH
CGS-,0.02447658,RH
CGS-,0.013446705,RH
CGS-,0.021494208,RH
CGS-,0.012414906,RH
CGS-,0.017595058,RH
CGS-,0.017555933,RH
CGS-,0.01846437,RH
CGS-,0.021128239,RH
CGS-,0.018900421,RH
CGS-,0.017268406,RH
CGS-,0.014925709,RH
CGS-,0.028440276,RH
CGS-,0.012235688,RH
CGS-,0.018719781,RH
CGS-,0.021797238,RH
CGS-,0.009775086,RH
CGS-,0.019048447,RH
CGS-,0.009380577,RH
CGS-,0.010124743,RH
CGS-,0.017348496,RH
CGS-,0.010835912,RH
CGS-,0.00336584,RH
CGS-,0.011963951,RH
CGS-,0.017106514,RH
CGS-,0.016300421,RH
CGS-,0.011051624,RH
CGS-,0.017348439,RH
CGS-,0.016625149,RH
CGS-,0.037011638,RH
CGS-,0.014713453,RH
CGS-,0.014145834,RH
CGS-,0.011793543,RH
CGS-,0.018923622,RH
CGS-,0.008690707,RH
CGS-,0.012975778,RH
CGS-,0.010847475,RH
CGS-,0.012689871,RH
CGS-,0.009959126,RH
CGS-,0.015637476,RH
CGS-,0.003679697,RH
CGS-,0.014225299,RH
CGS-,0.029138591,RH
CGS-,0.01605856,RH
CGS-,0.015282582,RH
CGS-,0.027708862,RH
CGS-,0.015231184,RH
CGS-,0.013471713,RH
CGS-,0.014368302,RH
CGS-,0.011204848,RH
CGS-,0.013404627,RH
CGS-,0.027018059,RH
CGS-,0.020474587,RH
CGS-,0.024060514,RH
CGS-,0.026436318,RH
CGS-,0.022093425,RH
CGS-,0.004142841,RH
CGS-,0.011044046,RH
CGS-,0.018294739,RH
CGS-,0.018077906,RH
CGS-,0.024867013,RH
CGS-,0.017426904,RH
CGS-,0.016678808,RH
CGS-,0.012009067,RH
CGS-,0.018065993,RH
CGS-,0.010048239,RH
CGS-,0.01371512,RH
CGS-,0.012180252,RH
CGS-,0.014582303,RH
CGS-,0.015655952,RH
CGS-,0.015654314,RH
CGS-,0.013592032,RH
CGS-,0.014698295,RH
CGS-,0.023599394,RH
CGS-,0.011811193,RH
CGS-,0.0154628,RH
CGS-,0.027660366,RH
CGS-,0.0324727,RH
CGS-,0.027108764,RH
CGS-,0.02190743,RH
CGS-,0.037191276,RH
CGS-,0.032359976,RH
CGS-,0.019579558,RH
CGS-,0.015250897,RH
CGS-,0.031934261,RH
CGS-,0.02844285,RH
CGS-,0.022790665,RH
CGS-,0.017471904,RH
CGS-,0.027391382,RH
CGS-,0.054986071,RH
CGS-,0.030350164,RH
CGS-,0.010312291,RH
CGS-,0.026977064,RH
CGS-,0.010907397,RH
CGS-,0.024256103,RH
CGS-,0.031556796,RH
CGS-,0.031068396,RH
CGS-,0.017221788,RH
CGS-,0.023605846,RH
CGS-,0.009686509,RH
CGS-,0.021977993,RH
CGS-,0.021836668,RH
CGS-,0.010154612,RH
CGS-,0.032663785,RH
CGS-,0.03090395,RH
CGS-,0.0451882,RH
CGS-,0.021117866,RH
CGS-,0.028509041,RH
CGS-,0.017594654,RH
CGS-,0.026359564,RH
CGS-,0.02593879,RH
CGS-,0.010615352,RH
CGS-,0.039615784,RH
CGS-,0.042034946,RH
CGS-,0.04441075,RH
CGS-,0.037472703,RH
CGS-,0.023963308,RH
CGS-,0.029018477,RH
CGS-,0.036047358,RH
CGS-,0.03178167,RH
CGS-,0.042841442,RH
CGS-,0.039098274,RH
CGS-,0.030591035,RH
CGS-,0.015751464,RH
CGS-,0.031414878,RH
CGS-,0.031564228,RH
CGS-,0.03168742,RH
CGS-,0.029729437,RH
CGS-,0.032556735,RH
CGS-,0.03403974,RH
CGS-,0.009574046,RH
CGS-,0.028094774,RH
CGS-,0.028434359,RH
CGS-,0.043063909,RH
CGS-,0.024921969,RH
CGS-,0.024372209,RH
CGS-,0.01630719,RH
CGS-,0.008448856,RH
CGS-,0.01323971,RH
CGS-,0.015200559,RH
CGS-,0.01063255,RH
CGS-,0.010487227,RH
CGS-,0.018344816,RH
CGS-,0.01660442,RH
CGS-,0.013686471,RH
CGS-,0.009742096,RH
CGS-,0.024017368,RH
CGS-,0.011165712,RH
CGS-,0.035127748,RH
CGS-,0.006783371,RH
CGS-,0.017530844,RH
CGS-,0.010041591,RH
CGS-,0.025119089,RH
CGS-,0.013497773,RH
CGS-,0.008195072,RH
CGS-,0.008496732,RH
CGS-,0.016888225,RH
CGS-,0.008957766,RH
CGS-,0.023076922,RH
CGS-,0.007652911,RH
CGS-,0.007415787,RH
CGS-,0.035001718,RH
CGS-,0.01402731,RH
CGS-,0.012823138,RH
CGS-,0.02451597,RH
CGS-,0.021469168,RH
CGS-,0.017968724,RH
CGS-,0.017025346,RH
CGS-,0.016516283,RH
CGS-,0.009665982,RH
CGS-,0.032881189,RH
CGS-,0.013275065,RH
CGS-,0.020945434,RH
CGS-,0.020403523,RH
CGS-,0.014215686,RH
CGS-,0.008641494,RH
CGS-,0.012902354,RH
CGS-,0.014731021,RH
CGS-,0.01689828,RH
CGS-,0.019195339,RH
CGS-,0.021210706,RH
CGS-,0.018197455,RH
CGS-,0.015384114,RH
CGS-,0.017024687,RH
CGS-,0.009464245,RH
CGS-,0.014940919,RH
CGS-,0.011230225,RH
CGS-,0.012522445,RH
CGS-,0.009180035,RH
CGS-,0.021517443,RH
CGS-,0.013392909,RH
CGS-,0.007344341,RH
CGS-,0.019930966,RH
CGS-,0.008986475,RH
CGS-,0.018218953,RH
CGS-,0.022566507,RH
CGS-,0.021354886,RH
CGS-,0.014570925,RH
CGS-,0.021680024,RH
CGS-,0.017727274,RH
CGS-,0.029887829,RH
CGS-,0.020994399,RH
CGS-,0.005575066,RH
CGS-,0.010007947,RH
CGS-,0.025749393,RH
CGS-,0.027472902,RH
CGS-,0.028155081,RH
CGS-,0.014727123,RH
CGS-,0.030311996,RH
CGS-,0.008761141,RH
CGS-,0.026851112,RH
CGS-,0.014753343,RH
CGS-,0.013340876,RH
CGS-,0.012128852,RH
CGS-,0.023368228,RH
CGS-,0.011247293,RH
CGS-,0.033084463,RH
CGS-,0.018266022,RH
CGS-,0.022021957,RH
CGS-,0.036733743,RH
CGS-,0.019037092,RH
CGS-,0.025857478,RH
CGS-,0.017611912,RH
CGS-,0.021376811,RH
CGS-,0.014981521,RH
CGS-,0.02238881,RH
CGS-,0.016145237,RH
CGS-,0.019108484,RH
CGS-,0.034613214,RH
CGS-,0.02085044,RH
CGS-,0.019952122,RH
CGS-,0.014700201,RH
CGS-,0.014411766,RH
CGS-,0.019790141,RH
CGS-,0.019854048,RH
CGS-,0.008944195,RH
CGS-,0.005399771,RH
CGS-,0.015280323,RH
CGS-,0.0327949,RH
CGS-,0.014189885,RH
CGS-,0.026368205,RH
CGS-,0.020387786,RH
CGS-,0.020934515,RH
CGS-,0.02259925,RH
CGS-,0.0162232,RH
CGS-,0.016254039,RH
CGS-,0.012994653,RH
CGS-,0.023249468,RH
CGS-,0.019209612,RH
CGS-,0.022533542,RH
CGS-,0.026021151,RH
CGS-,0.023104124,RH
CGS-,0.024276959,RH
CGS-,0.014299424,RH
CGS-,0.017606789,RH
CGS-,0.007790398,RH
CGS-,0.011909465,RH
CGS-,0.011857866,RH
CGS-,0.017563997,RH
CGS-,0.019818481,RH
CGS-,0.014569683,RH
CGS-,0.02426387,RH
CGS-,0.011512654,RH
CGS-,0.037533976,RH
CGS-,0.01353985,RH
CGS-,0.016796473,RH
CGS-,0.015311602,RH
CGS-,0.024355806,RH
CGS-,0.015412859,RH
CGS-,0.011802172,RH
CGS-,0.013998465,RH
CGS-,0.018198058,RH
CGS-,0.012955376,RH
CGS-,0.017422255,RH
CGS-,0.009039664,RH
CGS-,0.011349046,RH
CGS-,0.034450114,RH
CGS-,0.01573623,RH
CGS-,0.010526237,RH
CGS-,0.026926911,RH
CGS-,0.023889966,RH
CGS-,0.021644674,RH
CGS-,0.016791709,RH
CGS-,0.017532224,RH
CGS-,0.01261573,RH
CGS-,0.032329589,RH
CGS-,0.019532396,RH
CGS-,0.023608705,RH
CGS-,0.025984513,RH
CGS-,0.02091982,RH
CGS-,0.007324492,RH
CGS-,0.014190591,RH
CGS-,0.020979721,RH
CGS-,0.021827381,RH
CGS-,0.024415206,RH
CGS-,0.016636238,RH
CGS-,0.02149873,RH
CGS-,0.015254391,RH
CGS-,0.018234044,RH
CGS-,0.006635205,RH
CGS-,0.015900496,RH
CGS-,0.013266896,RH
CGS-,0.014587511,RH
CGS-,0.016974397,RH
CGS-,0.021157693,RH
CGS-,0.014352486,RH
CGS-,0.008624031,RH
CGS-,0.023147583,RH
CGS-,0.009039875,RH
CGS-,0.01956296,RH
CGS-,0.016994255,RH
CGS-,0.01375442,RH
CGS-,0.007663278,RH
CGS-,0.014838368,RH
CGS-,0.010506304,RH
CGS-,0.018250033,RH
CGS-,0.014343755,RH
CGS-,0.017940581,RH
CGS-,0.017568368,RH
CGS-,0.033078644,RH
CGS-,0.012618874,RH
CGS-,0.014024395,RH
CGS-,0.018140065,RH
CGS-,0.017323405,RH
CGS-,0.008843592,RH
CGS-,0.015361514,RH
CGS-,0.01511091,RH
CGS-,0.0076617,RH
CGS-,0.014487074,RH
CGS-,0.019570475,RH
CGS-,0.009781512,RH
CGS-,0.010743774,RH
CGS-,0.027538376,RH
CGS-,0.012148155,RH
CGS-,0.015473768,RH
CGS-,0.024677284,RH
CGS-,0.016147094,RH
CGS-,0.015548658,RH
CGS-,0.01172119,RH
CGS-,0.01107719,RH
CGS-,0.007044871,RH
CGS-,0.025417846,RH
CGS-,0.021185234,RH
CGS-,0.020525999,RH
CGS-,0.022595486,RH
CGS-,0.019846315,RH
CGS-,0.010848107,RH
CGS-,0.008194838,RH
CGS-,0.018518066,RH
CGS-,0.019637857,RH
CGS-,0.020934012,RH
CGS-,0.019641489,RH
CGS-,0.018073801,RH
CGS-,0.00726408,RH
CGS-,0.009860741,RH
CGS-,0.013090169,RH
CGS-,0.01020812,RH
CGS-,0.00912292,RH
CGS-,0.010649305,RH
CGS-,0.016219426,RH
CGS-,0.014054097,RH
CGS-,0.006912692,RH
CGS-,0.020584051,RH
CGS-,0.022889709,RH
CGS-,0.010273921,RH
CGS-,0.006116411,RH
CGS-,0.014644687,RH
CGS-,0.017611718,RH
CGS-,0.028253866,RH
CGS-,0.014004827,RH
CGS-,0.014685849,RH
CGS-,0.020086508,RH
CGS-,0.032742478,RH
CGS-,0.024076246,RH
CGS-,0.020619042,RH
CGS-,0.013514932,RH
CGS-,0.027439892,RH
CGS-,0.012942687,RH
CGS-,0.034317661,RH
CGS-,0.017509082,RH
CGS-,0.009267932,RH
CGS-,0.009438589,RH
CGS-,0.024015235,RH
CGS-,0.016892444,RH
CGS-,0.032985974,RH
CGS-,0.016625468,RH
CGS-,0.020419873,RH
CGS-,0.044532627,RH
CGS-,0.013140622,RH
CGS-,0.021524329,RH
CGS-,0.012429155,RH
CGS-,0.027249012,RH
CGS-,0.016451787,RH
CGS-,0.026070047,RH
CGS-,0.018316174,RH
CGS-,0.016759468,RH
CGS-,0.042412095,RH
CGS-,0.0129459,RH
CGS-,0.014074767,RH
CGS-,0.010436398,RH
CGS-,0.012773949,RH
CGS-,0.017343907,RH
CGS-,0.009785354,RH
CGS-,0.010713035,RH
CGS-,0.013082653,RH
CGS-,0.010285337,RH
CGS-,0.019956335,RH
CGS-,0.016598508,RH
CGS-,0.021439813,RH
CGS-,0.016173504,RH
CGS-,0.013255041,RH
CGS-,0.013619965,RH
CGS-,0.008978105,RH
CGS-,0.009578509,RH
CGS-,0.01017978,RH
CGS-,0.031048354,RH
CGS-,0.014001088,RH
CGS-,0.021598907,RH
CGS-,0.014485433,RH
CGS-,0.01712681,RH
CGS-,0.020294698,RH
CGS-,0.012780418,RH
CGS-,0.018827423,RH
CGS-,0.012570836,RH
CGS-,0.018918341,RH
CGS-,0.015693493,RH
CGS-,0.027911175,RH
CGS-,0.011512249,RH
CGS-,0.030437246,RH
CGS-,0.011210706,RH
CGS-,0.022047684,RH
CGS-,0.014411462,RH
CGS-,0.029486362,RH
CGS-,0.014119571,RH
CGS-,0.010037404,RH
CGS-,0.014095217,RH
CGS-,0.021095639,RH
CGS-,0.014787009,RH
CGS-,0.023559529,RH
CGS-,0.010615744,RH
CGS-,0.014504959,RH
CGS-,0.039701328,RH
CGS-,0.009354045,RH
CGS-,0.007406058,RH
CGS-,0.023699161,RH
CGS-,0.024595715,RH
CGS-,0.021159805,RH
CGS-,0.021575216,RH
CGS-,0.016899738,RH
CGS-,0.012427238,RH
CGS-,0.037580799,RH
CGS-,0.013144409,RH
CGS-,0.016619161,RH
CGS-,0.019681744,RH
CGS-,0.015195776,RH
CGS-,0.009032384,RH
CGS-,0.011724814,RH
CGS-,0.019226803,RH
CGS-,0.020969,RH
CGS-,0.01694496,RH
CGS-,0.012560234,RH
CGS-,0.022420527,RH
CGS-,0.016608512,RH
CGS-,0.011132675,RH
CGS-,0.002624986,RH
CGS-,0.010541209,RH
CGS-,0.012469683,RH
CGS-,0.012802169,RH
CGS-,0.015843662,RH
CGS-,0.026217055,RH
CGS-,0.012993104,RH
CGS-,0.013780124,RH
CGS-,0.015711099,RH
CGS-,0.010025976,RH
CGS-,0.01849333,RH
CGS-,0.013230073,RH
CGS-,0.014780862,RH
CGS-,0.014913402,RH
CGS-,0.009596762,RH
CGS-,0.015130757,RH
CGS-,0.017285734,RH
CGS-,0.036256686,RH
CGS-,0.013769763,RH
CGS-,0.013654243,RH
CGS-,0.011853831,RH
CGS-,0.016705941,RH
CGS-,0.006020947,RH
CGS-,0.014383656,RH
CGS-,0.01148884,RH
CGS-,0.011297924,RH
CGS-,0.00870764,RH
CGS-,0.016426709,RH
CGS-,0.004541464,RH
CGS-,0.011913251,RH
CGS-,0.026920911,RH
CGS-,0.014629247,RH
CGS-,0.015864525,RH
CGS-,0.027158376,RH
CGS-,0.012675347,RH
CGS-,0.012918221,RH
CGS-,0.012449459,RH
CGS-,0.00859874,RH
CGS-,0.011202677,RH
CGS-,0.024800379,RH
CGS-,0.021105744,RH
CGS-,0.023305561,RH
CGS-,0.025681365,RH
CGS-,0.021149734,RH
CGS-,0.006431298,RH
CGS-,0.010289093,RH
CGS-,0.017482519,RH
CGS-,0.017016251,RH
CGS-,0.024112061,RH
CGS-,0.020250123,RH
CGS-,0.015672201,RH
CGS-,0.010043042,RH
CGS-,0.015604528,RH
CGS-,0.011984671,RH
CGS-,0.012958036,RH
CGS-,0.011629766,RH
CGS-,0.013827351,RH
CGS-,0.014900999,RH
CGS-,0.013436634,RH
CGS-,0.011158962,RH
CGS-,0.017065393,RH
CGS-,0.023484349,RH
CGS-,0.011352155,RH
CGS-,0.013151736,RH
CGS-,0.024865199,RH
CGS-,0.027425144,RH
CGS-,0.02105635,RH
CGS-,0.01958969,RH
CGS-,0.015769778,RH
CGS-,0.047917008,RH
CGS-,0.023281101,RH
CGS-,0.009106194,RH
CGS-,0.021162337,RH
CGS-,0.01621861,RH
CGS-,0.018563939,RH
CGS-,0.02128599,RH
CGS-,0.021752844,RH
CGS-,0.012916208,RH
CGS-,0.020306922,RH
CGS-,0.005941462,RH
CGS-,0.011628398,RH
CGS-,0.014385425,RH
CGS-,0.02259225,RH
CGS-,0.025594722,RH
CGS-,0.015871884,RH
CGS-,0.038119137,RH
CGS-,0.022014853,RH
CGS-,0.024570612,RH
CGS-,0.014655256,RH
CGS-,0.020572368,RH
CGS-,0.018869728,RH
CGS-,0.021475948,RH
CGS-,0.030514903,RH
CGS-,0.03496588,RH
CGS-,0.037341688,RH
CGS-,0.03040364,RH
CGS-,0.010909959,RH
CGS-,0.021949414,RH
CGS-,0.028978297,RH
CGS-,0.029462354,RH
CGS-,0.035772383,RH
CGS-,0.023847377,RH
CGS-,0.028179878,RH
CGS-,0.011552965,RH
CGS-,0.024345813,RH
CGS-,0.017663853,RH
CGS-,0.024618357,RH
CGS-,0.022660373,RH
CGS-,0.025487673,RH
CGS-,0.026561322,RH
CGS-,0.011612961,RH
CGS-,0.02102571,RH
CGS-,0.014959231,RH
CGS-,0.03450476,RH
CGS-,0.015338462,RH
CGS-,0.01876325,RH
CGS-,0.018765185,RH
CGS-,0.016012652,RH
CGS-,0.022200048,RH
CGS-,0.018355256,RH
CGS-,0.02383386,RH
CGS-,0.011609019,RH
CGS-,0.024051229,RH
CGS-,0.020020936,RH
CGS-,0.023775235,RH
CGS-,0.009603407,RH
CGS-,0.015406163,RH
CGS-,0.017491441,RH
CGS-,0.014712474,RH
CGS-,0.017648734,RH
CGS-,0.029597308,RH
CGS-,0.015499068,RH
CGS-,0.015513899,RH
CGS-,0.033990201,RH
CGS-,0.007808646,RH
CGS-,0.015803335,RH
CGS-,0.015315142,RH
CGS-,0.017984005,RH
CGS-,0.014137594,RH
CGS-,0.015527619,RH
CGS-,0.010025641,RH
CGS-,0.008942954,RH
CGS-,0.031869672,RH
CGS-,0.016431598,RH
CGS-,0.011673147,RH
CGS-,0.016725533,RH
CGS-,0.015732959,RH
CGS-,0.017612467,RH
CGS-,0.009877634,RH
CGS-,0.015987935,RH
CGS-,0.016262814,RH
CGS-,0.015510683,RH
CGS-,0.018985374,RH
CGS-,0.015660064,RH
CGS-,0.016817763,RH
CGS-,0.005963037,RH
CGS-,0.012642607,RH
CGS-,0.009379997,RH
CGS-,0.009004307,RH
CGS-,0.006476095,RH
CGS-,0.018423311,RH
CGS-,0.022360217,RH
CGS-,0.003946906,RH
CGS-,0.023948761,RH
CGS-,0.017018294,RH
CGS-,0.012438214,RH
CGS-,0.009609399,RH
CGS-,0.007260993,RH
CGS-,0.021934643,RH
CGS-,0.024852183,RH
CGS-,0.030230667,RH
CGS-,0.012800973,RH
CGS-,0.027849313,RH
CGS-,0.006379867,RH
CGS-,0.023813138,RH
CGS-,0.011794329,RH
CGS-,0.014223004,RH
CGS-,0.008344832,RH
CGS-,0.020746715,RH
CGS-,0.008433422,RH
CGS-,0.030621776,RH
CGS-,0.015803337,RH
CGS-,0.019401237,RH
CGS-,0.03327018,RH
CGS-,0.0168938,RH
CGS-,0.023119695,RH
CGS-,0.019618886,RH
CGS-,0.016877251,RH
CGS-,0.012396288,RH
CGS-,0.02055826,RH
CGS-,0.015954584,RH
CGS-,0.01636046,RH
CGS-,0.03114965,RH
CGS-,0.019538671,RH
CGS-,0.021662209,RH
CGS-,0.01686368,RH
CGS-,0.016264267,RH
CGS-,0.01711213,RH
CGS-,0.016894741,RH
CGS-,0.007604511,RH
CGS-,0.004579048,RH
CGS-,0.015903676,RH
CGS-,0.029010877,RH
CGS-,0.010798434,RH
CGS-,0.02364466,RH
CGS-,0.019754358,RH
CGS-,0.018164756,RH
CGS-,0.019034069,RH
CGS-,0.014388749,RH
CGS-,0.014683209,RH
CGS-,0.010285327,RH
CGS-,0.021094387,RH
CGS-,0.01599188,RH
CGS-,0.019912822,RH
CGS-,0.024425134,RH
CGS-,0.020356098,RH
CGS-,0.021335419,RH
CGS-,0.015911318,RH
CGS-,0.019627115,RH
CGS-,0.034739126,RH
CGS-,0.010775328,RH
CGS-,0.021480519,RH
CGS-,0.008276726,RH
CGS-,0.017245561,RH
CGS-,0.008791071,RH
CGS-,0.012808282,RH
CGS-,0.011749564,RH
CGS-,0.015713222,RH
CGS-,0.005454045,RH
CGS-,0.024252985,RH
CGS-,0.010326743,RH
CGS-,0.014176168,RH
CGS-,0.026725795,RH
CGS-,0.015033467,RH
CGS-,0.018018017,RH
CGS-,0.024127346,RH
CGS-,0.012520449,RH
CGS-,0.011711434,RH
CGS-,0.014066076,RH
CGS-,0.011498327,RH
CGS-,0.01193855,RH
CGS-,0.024605267,RH
CGS-,0.02023134,RH
CGS-,0.020556811,RH
CGS-,0.023408063,RH
CGS-,0.017408583,RH
CGS-,0.011926642,RH
CGS-,0.015034406,RH
CGS-,0.01368065,RH
CGS-,0.009750414,RH
CGS-,0.02159518,RH
CGS-,0.026271651,RH
CGS-,0.011294267,RH
CGS-,0.018163489,RH
CGS-,0.016432919,RH
CGS-,0.014444698,RH
CGS-,0.016473096,RH
CGS-,0.012528415,RH
CGS-,0.011930677,RH
CGS-,0.014655296,RH
CGS-,0.013833394,RH
CGS-,0.012801141,RH
CGS-,0.015836891,RH
CGS-,0.024438649,RH
CGS-,0.015464021,RH
CGS-,0.017627187,RH
CGS-,0.026839931,RH
CGS-,0.044275146,RH
CGS-,0.026092462,RH
CGS-,0.022943305,RH
CGS-,0.024139868,RH
CGS-,0.012098406,RH
CGS-,0.01575155,RH
CGS-,0.0287196,RH
CGS-,0.026619596,RH
CGS-,0.015610699,RH
CGS-,0.018833615,RH
CGS-,0.021565525,RH
CGS-,0.018334996,RH
CGS-,0.021365223,RH
CGS-,0.016852919,RH
CGS-,0.026837818,RH
CGS-,0.028066754,RH
CGS-,0.035085317,RH
CGS-,0.007815108,RH
CGS-,0.020364424,RH
CGS-,0.015324973,RH
CGS-,0.015329248,RH
CGS-,0.019635994,RH
CGS-,0.016116034,RH
CGS-,0.035972785,RH
CGS-,0.032939486,RH
CGS-,0.038343705,RH
CGS-,0.033319902,RH
CGS-,0.020320311,RH
CGS-,0.023887275,RH
CGS-,0.028616294,RH
CGS-,0.025175437,RH
CGS-,0.036530823,RH
CGS-,0.034649473,RH
CGS-,0.020545589,RH
CGS-,0.019147171,RH
CGS-,0.023411021,RH
CGS-,0.027115427,RH
CGS-,0.02595634,RH
CGS-,0.024130372,RH
CGS-,0.02398367,RH
CGS-,0.02959094,RH
CGS-,0.01271322,RH
CGS-,0.018859088,RH
CGS-,0.028888701,RH
CGS-,0.038615104,RH
CGS-,0.021944147,RH
CGS-,0.018407531,RH
CGS-,0.040520307,RH
CGS-,0.013624361,RH
CGS-,0.017079089,RH
CGS-,0.020070339,RH
CGS-,0.027074389,RH
CGS-,0.021087889,RH
CGS-,0.015627723,RH
CGS-,0.019662444,RH
CGS-,0.021424668,RH
CGS-,0.018521894,RH
CGS-,0.020108137,RH
CGS-,0.014404421,RH
CGS-,0.006824595,RH
CGS-,0.034732733,RH
CGS-,0.016474532,RH
CGS-,0.008824932,RH
CGS-,0.032043748,RH
CGS-,0.028414931,RH
CGS-,0.029134436,RH
CGS-,0.019685984,RH
CGS-,0.022346232,RH
CGS-,0.012030755,RH
CGS-,0.032953728,RH
CGS-,0.018667625,RH
CGS-,0.026337994,RH
CGS-,0.026312061,RH
CGS-,0.018644314,RH
CGS-,0.015092412,RH
CGS-,0.021156374,RH
CGS-,0.025896732,RH
CGS-,0.028063994,RH
CGS-,0.024587898,RH
CGS-,0.02327079,RH
CGS-,0.029363167,RH
CGS-,0.017533902,RH
CGS-,0.016375106,RH
CGS-,0.012618214,RH
CGS-,0.019224567,RH
CGS-,0.021104015,RH
CGS-,0.02223373,RH
CGS-,0.019945079,RH
CGS-,0.022386409,RH
CGS-,0.017834691,RH
CGS-,0.008791792,RH
CGS-,0.025323527,RH
CGS-,0.007510732,RH
CGS-,0.022831906,RH
CGS-,0.030376671,RH
CGS-,0.047103036,RH
CGS-,0.032869875,RH
CGS-,0.045850333,RH
CGS-,0.031091357,RH
CGS-,0.029384343,RH
CGS-,0.029338768,RH
CGS-,0.037764285,RH
CGS-,0.034279745,RH
CGS-,0.052649114,RH
CGS-,0.036288612,RH
CGS-,0.039250426,RH
CGS-,0.056065299,RH
CGS-,0.02404578,RH
CGS-,0.034913138,RH
CGS-,0.014175497,RH
CGS-,0.03878168,RH
CGS-,0.026477031,RH
CGS-,0.037602715,RH
CGS-,0.029580554,RH
CGS-,0.03228008,RH
CGS-,0.053944767,RH
CGS-,0.021852683,RH
