"DICE","Network","Hemi","Group","subj"
0,"DM_A","Right","CGS-",992673
0.0598958320915699,"DM_A","Right","CGS-",993675
0,"CTRL_B","Right","CGS-",109325
0.0803858488798141,"CTRL_B","Right","CGS-",118730
0,"CTRL_B","Right","CGS-",133928
0.0662251636385918,"CTRL_B","Right","CGS-",136227
0,"CTRL_B","Right","CGS-",144832
0,"CTRL_B","Right","CGS-",147737
0.07536231726408,"CTRL_B","Right","CGS-",148032
0.0164383556693792,"CTRL_B","Right","CGS-",151223
0.0698529407382011,"CTRL_B","Right","CGS-",155635
0,"CTRL_B","Right","CGS-",157437
0.0277777779847383,"CTRL_B","Right","CGS-",161731
0.0125000001862645,"CTRL_B","Right","CGS-",163331
0.0127388536930084,"CTRL_B","Right","CGS-",165234
0.0180180184543133,"CTRL_B","Right","CGS-",167743
0.0972568541765213,"CTRL_B","Right","CGS-",173536
0.0650154799222946,"CTRL_B","Right","CGS-",173940
0.268181830644608,"CTRL_B","Right","CGS-",180937
0,"CTRL_B","Right","CGS-",194847
0.0740740746259689,"CTRL_B","Right","CGS-",195849
0.00298507465049624,"CTRL_B","Right","CGS-",210011
0.00540540553629398,"CTRL_B","Right","CGS-",210415
0.00684931501746178,"CTRL_B","Right","CGS-",214423
0.00491400482133031,"CTRL_B","Right","CGS-",214726
0,"CTRL_B","Right","CGS-",217429
0,"CTRL_B","Right","CGS-",250932
0.0729483291506767,"CTRL_B","Right","CGS-",366042
0.0666666701436043,"CTRL_B","Right","CGS-",371843
0.048022598028183,"CTRL_B","Right","CGS-",422632
0.0366748161613941,"CTRL_B","Right","CGS-",465852
0.0961538478732109,"CTRL_B","Right","CGS-",475855
0,"CTRL_B","Right","CGS-",485757
0.0338983051478863,"CTRL_B","Right","CGS-",499566
0.011331444606185,"CTRL_B","Right","CGS-",510326
0.00320512824691832,"CTRL_B","Right","CGS-",592455
0.00746268639340997,"CTRL_B","Right","CGS-",622236
0.0341880358755589,"CTRL_B","Right","CGS-",685058
0,"CTRL_B","Right","CGS-",734045
0.0191082805395126,"CTRL_B","Right","CGS-",788876
0.032338310033083,"CTRL_B","Right","CGS-",889579
0.103773586452007,"CTRL_B","Right","CGS-",937160
0.0550724640488625,"CTRL_B","Right","CGS-",957974
0,"CTRL_B","Right","CGS-",107725
0,"CTRL_B","Right","CGS-",108222
0.0147492624819279,"CTRL_B","Right","CGS-",109830
0.0254957508295774,"CTRL_B","Right","CGS-",115219
0.0273972600698471,"CTRL_B","Right","CGS-",117930
0.0821114405989647,"CTRL_B","Right","CGS-",129634
0.107558138668537,"CTRL_B","Right","CGS-",134223
0.0338164232671261,"CTRL_B","Right","CGS-",136732
0.147499993443489,"CTRL_B","Right","CGS-",144125
0.00795756001025438,"CTRL_B","Right","CGS-",159946
0.0776942372322083,"CTRL_B","Right","CGS-",160729
0.0743589773774147,"CTRL_B","Right","CGS-",170631
0.0364077687263489,"CTRL_B","Right","CGS-",176239
0.142857149243355,"CTRL_B","Right","CGS-",177342
0.0238095242530107,"CTRL_B","Right","CGS-",192136
0.0116959065198898,"CTRL_B","Right","CGS-",208125
0.0155210644006729,"CTRL_B","Right","CGS-",212015
0.0233545638620853,"CTRL_B","Right","CGS-",220721
0.0615763552486897,"CTRL_B","Right","CGS-",432332
0.01970443315804,"CTRL_B","Right","CGS-",459453
0.00373831787146628,"CTRL_B","Right","CGS-",576255
0.123626373708248,"CTRL_B","Right","CGS-",588565
0.00982800964266062,"CTRL_B","Right","CGS-",615744
0.0512048192322254,"CTRL_B","Right","CGS-",680250
0.0471976399421692,"CTRL_B","Right","CGS-",812746
0,"CTRL_B","Right","CGS-",872562
0.115168541669846,"CTRL_B","Right","CGS-",894067
0.0193905811756849,"CTRL_B","Right","CGS-",992673
0.078125,"CTRL_B","Right","CGS-",993675
0.279069781303406,"VA_A","Right","CGS-",109325
0.144694536924362,"VA_A","Right","CGS-",118730
0.413793116807938,"VA_A","Right","CGS-",133928
0.245033115148544,"VA_A","Right","CGS-",136227
0.196382433176041,"VA_A","Right","CGS-",144832
0.387862801551819,"VA_A","Right","CGS-",147737
0.417391300201416,"VA_A","Right","CGS-",148032
0.246575340628624,"VA_A","Right","CGS-",151223
0.0477941185235977,"VA_A","Right","CGS-",155635
0.380239516496658,"VA_A","Right","CGS-",157437
0.236111104488373,"VA_A","Right","CGS-",161731
0.422500014305115,"VA_A","Right","CGS-",163331
0.232484072446823,"VA_A","Right","CGS-",165234
0.354354351758957,"VA_A","Right","CGS-",167743
0.341645896434784,"VA_A","Right","CGS-",173536
0.306501537561417,"VA_A","Right","CGS-",173940
0.397727280855179,"VA_A","Right","CGS-",180937
0.384384393692017,"VA_A","Right","CGS-",194847
0.280423283576965,"VA_A","Right","CGS-",195849
0.435820907354355,"VA_A","Right","CGS-",210011
0.237837836146355,"VA_A","Right","CGS-",210415
0.287671238183975,"VA_A","Right","CGS-",214423
0.287469297647476,"VA_A","Right","CGS-",214726
0.0672727301716805,"VA_A","Right","CGS-",217429
0.341356664896011,"VA_A","Right","CGS-",250932
0.370820671319962,"VA_A","Right","CGS-",366042
0.415151506662369,"VA_A","Right","CGS-",371843
0.429378539323807,"VA_A","Right","CGS-",422632
0.266503661870956,"VA_A","Right","CGS-",465852
0.346153855323792,"VA_A","Right","CGS-",475855
0.184126988053322,"VA_A","Right","CGS-",485757
0.378531068563461,"VA_A","Right","CGS-",499566
0.416430592536926,"VA_A","Right","CGS-",510326
0.397435903549194,"VA_A","Right","CGS-",592455
0.26119402050972,"VA_A","Right","CGS-",622236
0.347578346729279,"VA_A","Right","CGS-",685058
0.0723684206604958,"VA_A","Right","CGS-",734045
0.308917194604874,"VA_A","Right","CGS-",788876
0.283582091331482,"VA_A","Right","CGS-",889579
0.330188691616058,"VA_A","Right","CGS-",937160
0.269565224647522,"VA_A","Right","CGS-",957974
0.4109947681427,"VA_A","Right","CGS-",107725
0.347560971975327,"VA_A","Right","CGS-",108222
0.395280241966248,"VA_A","Right","CGS-",109830
0.33994334936142,"VA_A","Right","CGS-",115219
0.42465752363205,"VA_A","Right","CGS-",117930
0.272727280855179,"VA_A","Right","CGS-",129634
0.110465116798878,"VA_A","Right","CGS-",134223
0.101449273526669,"VA_A","Right","CGS-",136732
0.3125,"VA_A","Right","CGS-",144125
0.209549069404602,"VA_A","Right","CGS-",159946
0.345864653587341,"VA_A","Right","CGS-",160729
0.382051289081573,"VA_A","Right","CGS-",170631
0.424757272005081,"VA_A","Right","CGS-",176239
0.300639659166336,"VA_A","Right","CGS-",177342
0.235449731349945,"VA_A","Right","CGS-",192136
0.423976600170135,"VA_A","Right","CGS-",208125
0.348115295171738,"VA_A","Right","CGS-",212015
0.307855635881424,"VA_A","Right","CGS-",220721
0.216748774051666,"VA_A","Right","CGS-",432332
0.253694593906403,"VA_A","Right","CGS-",459453
0.353271037340164,"VA_A","Right","CGS-",576255
0.351648360490799,"VA_A","Right","CGS-",588565
0.174447178840637,"VA_A","Right","CGS-",615744
0.424698799848557,"VA_A","Right","CGS-",680250
0.351032435894012,"VA_A","Right","CGS-",812746
0.362573087215424,"VA_A","Right","CGS-",872562
0.24438202381134,"VA_A","Right","CGS-",894067
0.290858715772629,"VA_A","Right","CGS-",992673
0.356770843267441,"VA_A","Right","CGS-",993675
0,"VIS_B","Right","CGS-",109325
0,"VIS_B","Right","CGS-",118730
0,"VIS_B","Right","CGS-",133928
0,"VIS_B","Right","CGS-",136227
0,"VIS_B","Right","CGS-",144832
0,"VIS_B","Right","CGS-",147737
0,"VIS_B","Right","CGS-",148032
0,"VIS_B","Right","CGS-",151223
0,"VIS_B","Right","CGS-",155635
0,"VIS_B","Right","CGS-",157437
0,"VIS_B","Right","CGS-",161731
0,"VIS_B","Right","CGS-",163331
0,"VIS_B","Right","CGS-",165234
0,"VIS_B","Right","CGS-",167743
0,"VIS_B","Right","CGS-",173536
0,"VIS_B","Right","CGS-",173940
0,"VIS_B","Right","CGS-",180937
0,"VIS_B","Right","CGS-",194847
0,"VIS_B","Right","CGS-",195849
0,"VIS_B","Right","CGS-",210011
0,"VIS_B","Right","CGS-",210415
0,"VIS_B","Right","CGS-",214423
0,"VIS_B","Right","CGS-",214726
0.100000001490116,"VIS_B","Right","CGS-",217429
0,"VIS_B","Right","CGS-",250932
0,"VIS_B","Right","CGS-",366042
0,"VIS_B","Right","CGS-",371843
0,"VIS_B","Right","CGS-",422632
0,"VIS_B","Right","CGS-",465852
0,"VIS_B","Right","CGS-",475855
0,"VIS_B","Right","CGS-",485757
0,"VIS_B","Right","CGS-",499566
0,"VIS_B","Right","CGS-",510326
0,"VIS_B","Right","CGS-",592455
0,"VIS_B","Right","CGS-",622236
0,"VIS_B","Right","CGS-",685058
0,"VIS_B","Right","CGS-",734045
0,"VIS_B","Right","CGS-",788876
0,"VIS_B","Right","CGS-",889579
0,"VIS_B","Right","CGS-",937160
0,"VIS_B","Right","CGS-",957974
0,"VIS_B","Right","CGS-",107725
0,"VIS_B","Right","CGS-",108222
0,"VIS_B","Right","CGS-",109830
0,"VIS_B","Right","CGS-",115219
0,"VIS_B","Right","CGS-",117930
0,"VIS_B","Right","CGS-",129634
0,"VIS_B","Right","CGS-",134223
0,"VIS_B","Right","CGS-",136732
0,"VIS_B","Right","CGS-",144125
0,"VIS_B","Right","CGS-",159946
0,"VIS_B","Right","CGS-",160729
0,"VIS_B","Right","CGS-",170631
0,"VIS_B","Right","CGS-",176239
0.0106609808281064,"VIS_B","Right","CGS-",177342
0,"VIS_B","Right","CGS-",192136
0,"VIS_B","Right","CGS-",208125
0,"VIS_B","Right","CGS-",212015
0,"VIS_B","Right","CGS-",220721
0,"VIS_B","Right","CGS-",432332
0.0172413792461157,"VIS_B","Right","CGS-",459453
0,"VIS_B","Right","CGS-",576255
0,"VIS_B","Right","CGS-",588565
0,"VIS_B","Right","CGS-",615744
0,"VIS_B","Right","CGS-",680250
0,"VIS_B","Right","CGS-",812746
0,"VIS_B","Right","CGS-",872562
0,"VIS_B","Right","CGS-",894067
0,"VIS_B","Right","CGS-",992673
0,"VIS_B","Right","CGS-",993675
0.0033222590573132,"SM_A","Right","CGS-",109325
0,"SM_A","Right","CGS-",118730
0.00431034481152892,"SM_A","Right","CGS-",133928
0,"SM_A","Right","CGS-",136227
0.064599484205246,"SM_A","Right","CGS-",144832
0.0791556760668755,"SM_A","Right","CGS-",147737
0,"SM_A","Right","CGS-",148032
0.0109589044004679,"SM_A","Right","CGS-",151223
0,"SM_A","Right","CGS-",155635
0,"SM_A","Right","CGS-",157437
0.0111111113801599,"SM_A","Right","CGS-",161731
0,"SM_A","Right","CGS-",163331
0,"SM_A","Right","CGS-",165234
0.0540540553629398,"SM_A","Right","CGS-",167743
0.0124688278883696,"SM_A","Right","CGS-",173536
0.0278637763112783,"SM_A","Right","CGS-",173940
0.00909090880304575,"SM_A","Right","CGS-",180937
0,"SM_A","Right","CGS-",194847
0.10582010447979,"SM_A","Right","CGS-",195849
0,"SM_A","Right","CGS-",210011
0.0513513498008251,"SM_A","Right","CGS-",210415
0,"SM_A","Right","CGS-",214423
0.00245700241066515,"SM_A","Right","CGS-",214726
0.0909090936183929,"SM_A","Right","CGS-",217429
0.148796498775482,"SM_A","Right","CGS-",250932
0,"SM_A","Right","CGS-",366042
0,"SM_A","Right","CGS-",371843
0.0903954803943634,"SM_A","Right","CGS-",422632
0.00244498788379133,"SM_A","Right","CGS-",465852
0,"SM_A","Right","CGS-",475855
0.0412698425352573,"SM_A","Right","CGS-",485757
0.124293781816959,"SM_A","Right","CGS-",499566
0,"SM_A","Right","CGS-",510326
0,"SM_A","Right","CGS-",592455
0,"SM_A","Right","CGS-",622236
0,"SM_A","Right","CGS-",685058
0,"SM_A","Right","CGS-",734045
0,"SM_A","Right","CGS-",788876
0,"SM_A","Right","CGS-",889579
0,"SM_A","Right","CGS-",937160
0,"SM_A","Right","CGS-",957974
0.120418846607208,"SM_A","Right","CGS-",107725
0,"SM_A","Right","CGS-",108222
0,"SM_A","Right","CGS-",109830
0,"SM_A","Right","CGS-",115219
0,"SM_A","Right","CGS-",117930
0,"SM_A","Right","CGS-",129634
0,"SM_A","Right","CGS-",134223
0,"SM_A","Right","CGS-",136732
0,"SM_A","Right","CGS-",144125
0,"SM_A","Right","CGS-",159946
0,"SM_A","Right","CGS-",160729
0.00512820528820157,"SM_A","Right","CGS-",170631
0,"SM_A","Right","CGS-",176239
0.0319829434156418,"SM_A","Right","CGS-",177342
0.0291005298495293,"SM_A","Right","CGS-",192136
0.0350877195596695,"SM_A","Right","CGS-",208125
0.0088691795244813,"SM_A","Right","CGS-",212015
0.0254777073860168,"SM_A","Right","CGS-",220721
0,"SM_A","Right","CGS-",432332
0.00492610828951001,"SM_A","Right","CGS-",459453
0.0560747645795345,"SM_A","Right","CGS-",576255
0.0109890112653375,"SM_A","Right","CGS-",588565
0.149877145886421,"SM_A","Right","CGS-",615744
0.0271084345877171,"SM_A","Right","CGS-",680250
0,"SM_A","Right","CGS-",812746
0,"SM_A","Right","CGS-",872562
0.0842696651816368,"SM_A","Right","CGS-",894067
0.124653741717339,"SM_A","Right","CGS-",992673
0.0078125,"SM_A","Right","CGS-",993675
0.0033222590573132,"DM_B","Right","CGS-",109325
0.0675241127610207,"DM_B","Right","CGS-",118730
0.0258620698004961,"DM_B","Right","CGS-",133928
0.119205296039581,"DM_B","Right","CGS-",136227
0.157622739672661,"DM_B","Right","CGS-",144832
0.00527704507112503,"DM_B","Right","CGS-",147737
0.028985507786274,"DM_B","Right","CGS-",148032
0.0219178088009357,"DM_B","Right","CGS-",151223
0.0220588240772486,"DM_B","Right","CGS-",155635
0,"DM_B","Right","CGS-",157437
0.0388888902962208,"DM_B","Right","CGS-",161731
0.112499997019768,"DM_B","Right","CGS-",163331
0.108280256390572,"DM_B","Right","CGS-",165234
0.0750750750303268,"DM_B","Right","CGS-",167743
0.102244392037392,"DM_B","Right","CGS-",173536
0.213622286915779,"DM_B","Right","CGS-",173940
0.0500000007450581,"DM_B","Right","CGS-",180937
0.0120120123028755,"DM_B","Right","CGS-",194847
0.0476190485060215,"DM_B","Right","CGS-",195849
0.176119402050972,"DM_B","Right","CGS-",210011
0.121621623635292,"DM_B","Right","CGS-",210415
0.0342465750873089,"DM_B","Right","CGS-",214423
0.0245700236409903,"DM_B","Right","CGS-",214726
0.105454541742802,"DM_B","Right","CGS-",217429
0.0371991246938705,"DM_B","Right","CGS-",250932
0,"DM_B","Right","CGS-",366042
0.121212124824524,"DM_B","Right","CGS-",371843
0.00282485876232386,"DM_B","Right","CGS-",422632
0.0122249387204647,"DM_B","Right","CGS-",465852
0.121794871985912,"DM_B","Right","CGS-",475855
0.0126984128728509,"DM_B","Right","CGS-",485757
0.00282485876232386,"DM_B","Right","CGS-",499566
0.124645888805389,"DM_B","Right","CGS-",510326
0,"DM_B","Right","CGS-",592455
0.0447761192917824,"DM_B","Right","CGS-",622236
0.145299151539803,"DM_B","Right","CGS-",685058
0.00657894741743803,"DM_B","Right","CGS-",734045
0.114649683237076,"DM_B","Right","CGS-",788876
0.0472636818885803,"DM_B","Right","CGS-",889579
0.10691823810339,"DM_B","Right","CGS-",937160
0.052173912525177,"DM_B","Right","CGS-",957974
0.0549738220870495,"DM_B","Right","CGS-",107725
0,"DM_B","Right","CGS-",108222
0.0973451361060143,"DM_B","Right","CGS-",109830
0.138810202479362,"DM_B","Right","CGS-",115219
0.0171232875436544,"DM_B","Right","CGS-",117930
0.0850439891219139,"DM_B","Right","CGS-",129634
0.0668604671955109,"DM_B","Right","CGS-",134223
0.0458937212824821,"DM_B","Right","CGS-",136732
0.0724999979138374,"DM_B","Right","CGS-",144125
0.0769230797886848,"DM_B","Right","CGS-",159946
0.0651629045605659,"DM_B","Right","CGS-",160729
0.133333340287209,"DM_B","Right","CGS-",170631
0.160194173455238,"DM_B","Right","CGS-",176239
0.0277185495942831,"DM_B","Right","CGS-",177342
0.0582010596990585,"DM_B","Right","CGS-",192136
0.195906430482864,"DM_B","Right","CGS-",208125
0.00221729488112032,"DM_B","Right","CGS-",212015
0.0339702777564526,"DM_B","Right","CGS-",220721
0.105911329388618,"DM_B","Right","CGS-",432332
0.147783249616623,"DM_B","Right","CGS-",459453
0.14579439163208,"DM_B","Right","CGS-",576255
0.0494505502283573,"DM_B","Right","CGS-",588565
0.0589680597186089,"DM_B","Right","CGS-",615744
0,"DM_B","Right","CGS-",680250
0.0619469024240971,"DM_B","Right","CGS-",812746
0.0116959065198898,"DM_B","Right","CGS-",872562
0.0533707849681377,"DM_B","Right","CGS-",894067
0.0138504151254892,"DM_B","Right","CGS-",992673
0.0963541641831398,"DM_B","Right","CGS-",993675
0,"DM_C","Right","CGS-",109325
0,"DM_C","Right","CGS-",118730
0,"DM_C","Right","CGS-",133928
0,"DM_C","Right","CGS-",136227
0.00516795879229903,"DM_C","Right","CGS-",144832
0,"DM_C","Right","CGS-",147737
0,"DM_C","Right","CGS-",148032
0.0164383556693792,"DM_C","Right","CGS-",151223
0,"DM_C","Right","CGS-",155635
0,"DM_C","Right","CGS-",157437
0,"DM_C","Right","CGS-",161731
0,"DM_C","Right","CGS-",163331
0,"DM_C","Right","CGS-",165234
0,"DM_C","Right","CGS-",167743
0,"DM_C","Right","CGS-",173536
0,"DM_C","Right","CGS-",173940
0,"DM_C","Right","CGS-",180937
0.00900900922715664,"DM_C","Right","CGS-",194847
0.00793650839477777,"DM_C","Right","CGS-",195849
0.011940298601985,"DM_C","Right","CGS-",210011
0,"DM_C","Right","CGS-",210415
0,"DM_C","Right","CGS-",214423
0,"DM_C","Right","CGS-",214726
0,"DM_C","Right","CGS-",217429
0,"DM_C","Right","CGS-",250932
0,"DM_C","Right","CGS-",366042
0,"DM_C","Right","CGS-",371843
0,"DM_C","Right","CGS-",422632
0.00244498788379133,"DM_C","Right","CGS-",465852
0,"DM_C","Right","CGS-",475855
0,"DM_C","Right","CGS-",485757
0,"DM_C","Right","CGS-",499566
0.00566572230309248,"DM_C","Right","CGS-",510326
0,"DM_C","Right","CGS-",592455
0,"DM_C","Right","CGS-",622236
0,"DM_C","Right","CGS-",685058
0,"DM_C","Right","CGS-",734045
0,"DM_C","Right","CGS-",788876
0,"DM_C","Right","CGS-",889579
0,"DM_C","Right","CGS-",937160
0,"DM_C","Right","CGS-",957974
0,"DM_C","Right","CGS-",107725
0,"DM_C","Right","CGS-",108222
0,"DM_C","Right","CGS-",109830
0.0254957508295774,"DM_C","Right","CGS-",115219
0.00684931501746178,"DM_C","Right","CGS-",117930
0,"DM_C","Right","CGS-",129634
0,"DM_C","Right","CGS-",134223
0,"DM_C","Right","CGS-",136732
0,"DM_C","Right","CGS-",144125
0,"DM_C","Right","CGS-",159946
0,"DM_C","Right","CGS-",160729
0.00769230769947171,"DM_C","Right","CGS-",170631
0,"DM_C","Right","CGS-",176239
0,"DM_C","Right","CGS-",177342
0,"DM_C","Right","CGS-",192136
0.0438596494495869,"DM_C","Right","CGS-",208125
0,"DM_C","Right","CGS-",212015
0,"DM_C","Right","CGS-",220721
0,"DM_C","Right","CGS-",432332
0,"DM_C","Right","CGS-",459453
0,"DM_C","Right","CGS-",576255
0,"DM_C","Right","CGS-",588565
0.0221130214631557,"DM_C","Right","CGS-",615744
0,"DM_C","Right","CGS-",680250
0,"DM_C","Right","CGS-",812746
0,"DM_C","Right","CGS-",872562
0,"DM_C","Right","CGS-",894067
0,"DM_C","Right","CGS-",992673
0,"DM_C","Right","CGS-",993675
0,"SM_B","Right","CGS-",109325
0,"SM_B","Right","CGS-",118730
0,"SM_B","Right","CGS-",133928
0,"SM_B","Right","CGS-",136227
0,"SM_B","Right","CGS-",144832
0.0158311352133751,"SM_B","Right","CGS-",147737
0,"SM_B","Right","CGS-",148032
0,"SM_B","Right","CGS-",151223
0,"SM_B","Right","CGS-",155635
0,"SM_B","Right","CGS-",157437
0,"SM_B","Right","CGS-",161731
0,"SM_B","Right","CGS-",163331
0,"SM_B","Right","CGS-",165234
0,"SM_B","Right","CGS-",167743
0.00748129654675722,"SM_B","Right","CGS-",173536
0,"SM_B","Right","CGS-",173940
0,"SM_B","Right","CGS-",180937
0,"SM_B","Right","CGS-",194847
0.00264550256542861,"SM_B","Right","CGS-",195849
0,"SM_B","Right","CGS-",210011
0,"SM_B","Right","CGS-",210415
0,"SM_B","Right","CGS-",214423
0,"SM_B","Right","CGS-",214726
0.09454545378685,"SM_B","Right","CGS-",217429
0,"SM_B","Right","CGS-",250932
0,"SM_B","Right","CGS-",366042
0,"SM_B","Right","CGS-",371843
0,"SM_B","Right","CGS-",422632
0.00488997576758265,"SM_B","Right","CGS-",465852
0,"SM_B","Right","CGS-",475855
0,"SM_B","Right","CGS-",485757
0,"SM_B","Right","CGS-",499566
0.0453257784247398,"SM_B","Right","CGS-",510326
0,"SM_B","Right","CGS-",592455
0,"SM_B","Right","CGS-",622236
0.00569800566881895,"SM_B","Right","CGS-",685058
0,"SM_B","Right","CGS-",734045
0,"SM_B","Right","CGS-",788876
0,"SM_B","Right","CGS-",889579
0,"SM_B","Right","CGS-",937160
0,"SM_B","Right","CGS-",957974
0,"SM_B","Right","CGS-",107725
0,"SM_B","Right","CGS-",108222
0,"SM_B","Right","CGS-",109830
0,"SM_B","Right","CGS-",115219
0,"SM_B","Right","CGS-",117930
0,"SM_B","Right","CGS-",129634
0,"SM_B","Right","CGS-",134223
0,"SM_B","Right","CGS-",136732
0,"SM_B","Right","CGS-",144125
0,"SM_B","Right","CGS-",159946
0.0125313280150294,"SM_B","Right","CGS-",160729
0.00256410264410079,"SM_B","Right","CGS-",170631
0.0436893217265606,"SM_B","Right","CGS-",176239
0,"SM_B","Right","CGS-",177342
0.0476190485060215,"SM_B","Right","CGS-",192136
0,"SM_B","Right","CGS-",208125
0,"SM_B","Right","CGS-",212015
0,"SM_B","Right","CGS-",220721
0,"SM_B","Right","CGS-",432332
0,"SM_B","Right","CGS-",459453
0.00186915893573314,"SM_B","Right","CGS-",576255
0.0137362638488412,"SM_B","Right","CGS-",588565
0,"SM_B","Right","CGS-",615744
0,"SM_B","Right","CGS-",680250
0,"SM_B","Right","CGS-",812746
0.0116959065198898,"SM_B","Right","CGS-",872562
0,"SM_B","Right","CGS-",894067
0.0166204981505871,"SM_B","Right","CGS-",992673
0,"SM_B","Right","CGS-",993675
0.0232558138668537,"DA_B","Right","CGS-",109325
0,"DA_B","Right","CGS-",118730
0.0560344830155373,"DA_B","Right","CGS-",133928
0.0165562909096479,"DA_B","Right","CGS-",136227
0,"DA_B","Right","CGS-",144832
0.0501319244503975,"DA_B","Right","CGS-",147737
0,"DA_B","Right","CGS-",148032
0.0109589044004679,"DA_B","Right","CGS-",151223
0,"DA_B","Right","CGS-",155635
0.00898203626275063,"DA_B","Right","CGS-",157437
0,"DA_B","Right","CGS-",161731
0.0299999993294477,"DA_B","Right","CGS-",163331
0.0159235671162605,"DA_B","Right","CGS-",165234
0.00300300307571888,"DA_B","Right","CGS-",167743
0.027431420981884,"DA_B","Right","CGS-",173536
0.00928792543709278,"DA_B","Right","CGS-",173940
0,"DA_B","Right","CGS-",180937
0,"DA_B","Right","CGS-",194847
0.00529100513085723,"DA_B","Right","CGS-",195849
0.0388059690594673,"DA_B","Right","CGS-",210011
0,"DA_B","Right","CGS-",210415
0.0171232875436544,"DA_B","Right","CGS-",214423
0,"DA_B","Right","CGS-",214726
0.0618181824684143,"DA_B","Right","CGS-",217429
0,"DA_B","Right","CGS-",250932
0.00303951371461153,"DA_B","Right","CGS-",366042
0,"DA_B","Right","CGS-",371843
0,"DA_B","Right","CGS-",422632
0.0660146698355675,"DA_B","Right","CGS-",465852
0.0320512838661671,"DA_B","Right","CGS-",475855
0.0507936514914036,"DA_B","Right","CGS-",485757
0.0338983051478863,"DA_B","Right","CGS-",499566
0,"DA_B","Right","CGS-",510326
0,"DA_B","Right","CGS-",592455
0,"DA_B","Right","CGS-",622236
0,"DA_B","Right","CGS-",685058
0,"DA_B","Right","CGS-",734045
0.00318471342325211,"DA_B","Right","CGS-",788876
0,"DA_B","Right","CGS-",889579
0,"DA_B","Right","CGS-",937160
0.00869565177708864,"DA_B","Right","CGS-",957974
0,"DA_B","Right","CGS-",107725
0,"DA_B","Right","CGS-",108222
0.020648967474699,"DA_B","Right","CGS-",109830
0.011331444606185,"DA_B","Right","CGS-",115219
0,"DA_B","Right","CGS-",117930
0,"DA_B","Right","CGS-",129634
0,"DA_B","Right","CGS-",134223
0,"DA_B","Right","CGS-",136732
0,"DA_B","Right","CGS-",144125
0,"DA_B","Right","CGS-",159946
0.00751879718154669,"DA_B","Right","CGS-",160729
0.00256410264410079,"DA_B","Right","CGS-",170631
0,"DA_B","Right","CGS-",176239
0,"DA_B","Right","CGS-",177342
0,"DA_B","Right","CGS-",192136
0,"DA_B","Right","CGS-",208125
0.00221729488112032,"DA_B","Right","CGS-",212015
0,"DA_B","Right","CGS-",220721
0,"DA_B","Right","CGS-",432332
0.00985221657902002,"DA_B","Right","CGS-",459453
0.0261682234704494,"DA_B","Right","CGS-",576255
0,"DA_B","Right","CGS-",588565
0.0270270276814699,"DA_B","Right","CGS-",615744
0,"DA_B","Right","CGS-",680250
0.00884955748915672,"DA_B","Right","CGS-",812746
0,"DA_B","Right","CGS-",872562
0.00280898879282176,"DA_B","Right","CGS-",894067
0.0249307472258806,"DA_B","Right","CGS-",992673
0.028645833954215,"DA_B","Right","CGS-",993675
0,"AUD","Right","CGS-",109325
0,"AUD","Right","CGS-",118730
0,"AUD","Right","CGS-",133928
0,"AUD","Right","CGS-",136227
0,"AUD","Right","CGS-",144832
0,"AUD","Right","CGS-",147737
0,"AUD","Right","CGS-",148032
0,"AUD","Right","CGS-",151223
0,"AUD","Right","CGS-",155635
0,"AUD","Right","CGS-",157437
0,"AUD","Right","CGS-",161731
0,"AUD","Right","CGS-",163331
0,"AUD","Right","CGS-",165234
0,"AUD","Right","CGS-",167743
0,"AUD","Right","CGS-",173536
0,"AUD","Right","CGS-",173940
0,"AUD","Right","CGS-",180937
0,"AUD","Right","CGS-",194847
0,"AUD","Right","CGS-",195849
0,"AUD","Right","CGS-",210011
0,"AUD","Right","CGS-",210415
0,"AUD","Right","CGS-",214423
0,"AUD","Right","CGS-",214726
0,"AUD","Right","CGS-",217429
0,"AUD","Right","CGS-",250932
0,"AUD","Right","CGS-",366042
0,"AUD","Right","CGS-",371843
0,"AUD","Right","CGS-",422632
0,"AUD","Right","CGS-",465852
0,"AUD","Right","CGS-",475855
0,"AUD","Right","CGS-",485757
0,"AUD","Right","CGS-",499566
0.00849858392030001,"AUD","Right","CGS-",510326
0,"AUD","Right","CGS-",592455
0,"AUD","Right","CGS-",622236
0,"AUD","Right","CGS-",685058
0,"AUD","Right","CGS-",734045
0,"AUD","Right","CGS-",788876
0,"AUD","Right","CGS-",889579
0,"AUD","Right","CGS-",937160
0,"AUD","Right","CGS-",957974
0,"AUD","Right","CGS-",107725
0,"AUD","Right","CGS-",108222
0,"AUD","Right","CGS-",109830
0,"AUD","Right","CGS-",115219
0,"AUD","Right","CGS-",117930
0,"AUD","Right","CGS-",129634
0,"AUD","Right","CGS-",134223
0,"AUD","Right","CGS-",136732
0,"AUD","Right","CGS-",144125
0,"AUD","Right","CGS-",159946
0,"AUD","Right","CGS-",160729
0,"AUD","Right","CGS-",170631
0,"AUD","Right","CGS-",176239
0,"AUD","Right","CGS-",177342
0,"AUD","Right","CGS-",192136
0,"AUD","Right","CGS-",208125
0,"AUD","Right","CGS-",212015
0,"AUD","Right","CGS-",220721
0,"AUD","Right","CGS-",432332
0,"AUD","Right","CGS-",459453
0,"AUD","Right","CGS-",576255
0,"AUD","Right","CGS-",588565
0,"AUD","Right","CGS-",615744
0,"AUD","Right","CGS-",680250
